date,high,low,open,close,volume_match
2020-03-10,843.28,806.63,813.83,837.5,230832850.0
2020-03-11,844.94,794.54,843.52,811.35,267076050.0
2020-03-12,811.35,762.12,778.06,769.25,300321120.0
2020-03-13,769.25,723.42,750.56,761.78,272120840.0
2020-03-16,758.59,737.58,758.28,747.86,214087850.0
2020-03-17,750.03,721.84,724.07,745.78,194484800.0
2020-03-18,752.65,742.12,747.4,747.66,196989710.0
2020-03-19,747.66,714.02,732.35,725.94,299318150.0
2020-03-20,729.35,709.73,728.55,709.73,191037210.0
2020-03-23,709.73,664.23,694.77,666.59,215575310.0
2020-03-24,666.59,652.27,666.59,659.21,201483240.0
2020-03-25,690.25,659.21,669.76,690.25,203649540.0
2020-03-26,700.76,680.1,689.0,694.21,162568840.0
2020-03-27,703.22,682.52,692.54,696.06,201217090.0
2020-03-30,665.56,657.36,663.91,662.26,186661120.0
2020-03-31,678.64,649.1,669.74,662.53,219653380.0
2020-04-01,684.96,657.41,658.8,680.23,196877180.0
2020-04-02,684.96,657.41,658.8,680.23,196877180.0
2020-04-03,701.8,680.23,687.92,701.8,189031820.0
2020-04-06,736.75,701.8,716.22,736.75,294808670.0
2020-04-07,749.13,730.28,744.97,746.69,270016090.0
2020-04-08,748.36,730.12,740.03,748.02,197089400.0
2020-04-09,765.87,748.02,751.08,760.33,264010370.0
2020-04-10,764.36,751.59,759.08,757.94,288523650.0
2020-04-13,774.62,757.94,762.99,765.79,192714420.0
2020-04-14,769.53,753.85,769.01,767.41,220987900.0
2020-04-15,779.52,768.01,768.05,777.22,246931990.0
2020-04-16,781.06,770.91,773.11,780.7,210855960.0
2020-04-17,790.95,783.74,786.96,789.6,259215800.0
2020-04-20,797.49,786.73,796.17,794.97,296902980.0
2020-04-21,794.97,761.96,794.97,766.84,359054290.0
2020-04-22,774.94,749.97,752.8,768.92,216998910.0
2020-04-23,785.6,768.92,768.92,773.91,183125870.0
2020-04-24,778.3,767.31,777.28,776.66,220832320.0
2020-04-27,785.74,770.77,780.65,770.77,249734360.0
2020-04-28,776.13,763.66,773.31,767.21,191259410.0
2020-04-29,772.62,767.21,768.59,769.11,206643310.0
2020-04-30,772.62,767.21,768.59,769.11,206643310.0
2020-05-01,772.62,767.21,768.59,769.11,206643310.0
2020-05-04,769.73,761.64,766.14,762.47,247806970.0
2020-05-05,767.03,760.04,763.22,764.16,164236570.0
2020-05-06,782.59,765.37,767.3,782.59,201354240.0
2020-05-07,796.54,782.59,785.08,796.54,206239180.0
2020-05-08,825.72,800.2,800.32,813.73,327812460.0
2020-05-11,828.33,812.48,818.26,828.33,257067600.0
2020-05-12,835.95,819.66,827.29,835.32,277858300.0
2020-05-13,839.59,815.13,835.32,834.21,329207630.0
2020-05-14,836.19,826.17,830.97,832.4,267465830.0
2020-05-15,838.47,824.59,835.42,827.03,251261900.0
2020-05-18,837.61,823.08,827.49,837.01,217053660.0
2020-05-19,854.25,844.15,852.14,845.92,283581220.0
2020-05-20,852.91,842.21,843.26,852.91,228599630.0
2020-05-21,862.73,854.04,854.93,862.73,293360320.0
2020-05-22,860.65,852.08,859.29,852.74,252877780.0
2020-05-25,860.45,849.12,852.9,859.04,250961090.0
2020-05-26,869.65,859.04,861.47,869.13,298805910.0
2020-05-27,875.35,857.48,873.42,857.48,343925020.0
2020-05-28,866.17,856.48,858.97,861.39,253773110.0
2020-05-29,866.95,859.26,861.59,864.47,273759110.0
2020-06-01,878.67,864.47,868.97,878.67,407851730.0
2020-06-02,882.73,874.53,879.23,874.8,430693930.0
2020-06-03,881.17,874.01,876.73,881.17,310662830.0
2020-06-04,888.32,883.22,883.22,883.9,385391870.0
2020-06-05,886.59,878.5,883.4,886.22,443912540.0
2020-06-08,905.65,886.22,888.7,899.92,493739870.0
2020-06-09,904.89,898.87,902.26,899.43,440885790.0
2020-06-10,902.69,890.3,898.78,900.68,503765230.0
2020-06-11,903.7,867.37,900.48,867.37,652065330.0
2020-06-12,863.52,841.44,841.85,863.52,570742950.0
2020-06-15,868.16,832.47,867.52,832.47,458873120.0
2020-06-16,858.7,832.47,848.86,856.13,352522760.0
2020-06-17,861.05,852.27,861.05,854.44,302858850.0
2020-06-18,858.03,847.49,850.92,855.27,228687960.0
2020-06-19,868.56,857.77,857.77,868.56,366681240.0
2020-06-22,872.94,867.37,871.56,871.28,323158570.0
2020-06-23,873.2,864.02,871.12,868.2,393389630.0
2020-06-24,873.13,857.58,868.2,859.71,333183530.0
2020-06-25,856.23,849.65,851.09,854.59,277602920.0
2020-06-26,862.59,850.66,859.07,851.98,251666430.0
2020-06-29,851.98,826.0,846.26,829.36,326792990.0
2020-06-30,840.31,821.92,836.72,825.11,303001550.0
2020-07-01,844.26,826.38,827.67,843.49,246403110.0
2020-07-02,845.66,838.48,845.66,842.38,186600120.0
2020-07-03,848.16,842.38,845.26,847.61,167905910.0
2020-07-06,861.85,847.61,851.47,861.16,186488550.0
2020-07-07,870.63,861.16,865.46,863.42,277258150.0
2020-07-08,865.58,859.98,861.75,864.5,179077960.0
2020-07-09,878.36,864.5,867.66,876.46,252754480.0
2020-07-10,878.53,867.59,873.7,871.21,246647990.0
2020-07-13,876.83,866.99,874.85,868.72,197873620.0
2020-07-14,868.72,860.28,865.01,868.11,197910160.0
2020-07-15,876.69,868.11,872.8,869.91,217913850.0
2020-07-16,876.83,869.25,871.81,876.83,215359040.0
2020-07-17,875.07,871.89,873.48,872.02,233381060.0
2020-07-20,872.02,861.4,870.66,861.4,250066830.0
2020-07-21,864.7,856.94,863.94,861.69,210549410.0
2020-07-22,864.0,854.97,862.8,855.08,202171130.0
2020-07-23,857.22,851.97,854.92,856.75,213657500.0
2020-07-24,856.75,816.65,854.23,829.16,425657950.0
2020-07-27,808.74,780.64,794.14,785.17,364380500.0
2020-07-28,814.4,786.67,786.72,813.36,302374530.0
2020-07-29,800.39,779.82,800.39,790.84,300739020.0
2020-07-30,802.97,794.88,796.22,801.13,156653990.0
2020-07-31,803.55,786.98,787.78,798.39,212686810.0
2020-08-03,814.84,796.47,796.86,814.65,234591660.0
2020-08-04,827.57,820.2,822.86,827.57,243168140.0
2020-08-05,839.52,820.74,827.54,837.8,253173050.0
2020-08-06,844.16,833.56,838.01,840.04,221480220.0
2020-08-07,844.33,836.84,840.65,841.46,220162060.0
2020-08-10,849.52,843.2,845.11,843.2,266886920.0
2020-08-11,847.61,840.35,847.61,843.08,220200320.0
2020-08-12,848.54,842.88,844.19,846.92,229380860.0
2020-08-13,855.19,849.86,849.96,855.05,226911600.0
2020-08-14,860.32,848.38,854.29,850.74,273841100.0
2020-08-17,852.05,841.62,848.08,850.15,207974100.0
2020-08-18,851.06,845.0,846.43,846.43,178078740.0
2020-08-19,853.15,846.22,847.19,851.21,208356760.0
2020-08-20,856.99,847.44,851.21,848.21,225257430.0
2020-08-21,856.45,848.21,849.99,854.78,254993250.0
2020-08-24,868.68,854.78,860.35,868.68,333808460.0
2020-08-25,877.57,870.92,870.92,874.12,327401910.0
2020-08-26,876.97,871.78,873.62,873.47,312323380.0
2020-08-27,875.71,871.93,872.38,874.71,271900810.0
2020-08-28,885.86,874.71,878.79,878.98,314656850.0
2020-08-31,888.44,879.26,882.13,881.65,322667280.0
2020-09-01,892.51,880.79,882.4,891.73,273317520.0
2020-09-02,892.51,880.79,882.4,891.73,273317520.0
2020-09-03,904.32,896.26,898.25,903.97,308726200.0
2020-09-04,903.97,893.86,896.02,901.54,302944640.0
2020-09-07,905.8,888.25,903.85,888.25,369754460.0
2020-09-08,894.58,884.88,891.61,890.14,255433630.0
2020-09-09,892.4,881.57,883.68,889.32,271637930.0
2020-09-10,896.78,888.82,895.29,888.82,275680070.0
2020-09-11,890.98,884.67,888.82,888.97,260925560.0
2020-09-14,895.31,888.97,891.89,894.57,310093510.0
2020-09-15,898.74,894.57,896.61,896.26,331999340.0
2020-09-16,897.58,894.63,897.43,897.47,254896560.0
2020-09-17,899.41,890.93,897.47,894.04,359544010.0
2020-09-18,902.11,894.04,896.08,900.95,284500330.0
2020-09-21,909.78,900.95,904.5,907.94,335444870.0
2020-09-22,909.69,902.47,905.9,906.19,354990230.0
2020-09-23,913.52,906.19,908.97,912.5,308415530.0
2020-09-24,914.51,907.32,910.53,908.58,342227190.0
2020-09-25,911.3,905.56,910.78,908.27,312812490.0
2020-09-28,913.6,908.27,911.2,912.5,364766720.0
2020-09-29,917.49,903.98,916.63,903.98,417729640.0
2020-09-30,907.0,900.44,904.34,905.21,293672500.0
2020-10-01,914.09,905.21,910.13,914.09,316205380.0
2020-10-02,916.67,897.72,914.09,909.91,482730800.0
2020-10-05,915.55,910.96,913.77,914.68,406913470.0
2020-10-06,918.93,912.77,918.11,915.67,455799490.0
2020-10-07,923.57,912.69,913.62,919.72,477623200.0
2020-10-08,922.08,913.89,922.08,918.84,425584130.0
2020-10-09,924.0,917.7,919.48,924.0,326610120.0
2020-10-12,933.13,923.28,930.78,925.83,394797160.0
2020-10-13,930.96,923.78,926.76,929.86,307417390.0
2020-10-14,940.18,931.89,931.89,940.18,365124980.0
2020-10-15,945.93,938.7,945.28,942.76,417143340.0
2020-10-16,946.23,935.98,944.03,943.3,374625520.0
2020-10-19,946.29,941.92,945.01,943.69,335311440.0
2020-10-20,944.54,937.32,941.0,944.42,363433030.0
2020-10-21,948.2,939.0,947.16,939.03,352896560.0
2020-10-22,949.9,933.78,938.06,949.9,297847000.0
2020-10-23,961.26,949.9,953.45,961.26,369111310.0
2020-10-26,970.15,950.8,967.52,950.8,377517530.0
2020-10-27,954.72,946.28,950.8,946.47,385242630.0
2020-10-28,946.91,921.05,942.82,921.05,406598890.0
2020-10-29,925.84,914.33,916.49,919.08,335792470.0
2020-10-30,926.32,911.2,925.41,925.47,280114700.0
2020-11-02,933.68,924.14,926.09,933.68,260197290.0
2020-11-03,937.57,932.18,936.73,935.41,280691040.0
2020-11-04,943.56,933.86,935.41,939.76,309847110.0
2020-11-05,945.51,937.75,940.32,937.75,253672780.0
2020-11-06,941.2,934.63,939.73,938.29,232143730.0
2020-11-09,951.99,938.29,942.15,951.99,350028640.0
2020-11-10,963.47,951.9,962.68,951.9,395730970.0
2020-11-11,956.65,947.61,954.46,952.22,333115900.0
2020-11-12,959.28,952.22,953.97,959.28,300711560.0
2020-11-13,966.29,959.13,959.56,966.29,396244600.0
2020-11-16,972.98,950.5,970.11,950.79,448751740.0
2020-11-17,968.9,950.79,955.52,968.9,352317830.0
2020-11-18,974.3,966.32,969.48,973.53,417548590.0
2020-11-19,983.26,973.53,975.32,983.26,441959450.0
2020-11-20,990.0,980.72,984.71,990.0,442515130.0
2020-11-23,995.9,985.38,991.87,994.19,416241780.0
2020-11-24,997.99,984.92,996.55,995.76,472603060.0
2020-11-25,1002.31,995.76,1000.39,999.94,410861420.0
2020-11-26,1005.97,994.91,999.24,1005.97,383440400.0
2020-11-27,1010.22,1004.0,1006.68,1010.22,356355590.0
2020-11-30,1012.5,1002.61,1011.82,1003.08,417689660.0
2020-12-01,1008.87,988.71,988.71,1008.87,505120880.0
2020-12-02,1015.86,1007.91,1008.77,1014.32,450953340.0
2020-12-03,1020.35,1014.06,1016.73,1019.8,468398510.0
2020-12-04,1025.17,1018.67,1019.8,1021.49,496645360.0
2020-12-07,1030.41,1022.14,1024.34,1029.98,441497880.0
2020-12-08,1032.58,1025.63,1029.98,1029.26,470435190.0
2020-12-09,1039.55,1030.24,1031.19,1039.13,526519110.0
2020-12-10,1044.1,1030.91,1041.65,1030.91,520204600.0
2020-12-11,1045.96,1030.06,1033.19,1045.96,387847600.0
2020-12-14,1064.09,1045.96,1048.97,1064.09,471507860.0
2020-12-15,1067.45,1052.01,1062.02,1055.27,579155230.0
2020-12-16,1066.99,1055.27,1058.34,1066.99,530251460.0
2020-12-17,1066.99,1051.42,1065.85,1051.77,596966690.0
2020-12-18,1068.56,1051.77,1055.75,1067.46,526524670.0
2020-12-21,1081.6,1067.46,1071.62,1081.08,626766500.0
2020-12-22,1084.23,1077.06,1081.85,1083.45,661706010.0
2020-12-23,1094.09,1077.92,1087.89,1078.9,711447510.0
2020-12-24,1084.76,1046.89,1083.83,1067.52,658279720.0
2020-12-25,1084.42,1061.83,1068.83,1084.42,564081800.0
2020-12-28,1096.11,1083.9,1094.37,1091.33,634183550.0
2020-12-29,1102.79,1087.93,1090.49,1099.49,585681180.0
2020-12-30,1108.83,1094.91,1099.78,1097.54,587368160.0
2020-12-31,1105.33,1096.27,1098.25,1103.87,472642020.0
2021-01-01,1105.33,1096.27,1098.25,1103.87,472642020.0
2021-01-04,1126.43,1113.59,1113.77,1120.47,669130300.0
2021-01-05,1133.16,1116.49,1116.96,1132.55,672525100.0
2021-01-06,1152.85,1133.7,1139.12,1143.21,685752700.0
2021-01-07,1156.49,1143.44,1147.26,1156.49,683626300.0
2021-01-08,1176.33,1160.48,1164.1,1167.69,724072400.0
2021-01-11,1186.45,1175.0,1176.47,1184.89,735459400.0
2021-01-12,1192.28,1179.24,1190.38,1192.28,641960400.0
2021-01-13,1200.82,1183.18,1197.32,1186.05,707397200.0
2021-01-14,1190.5,1178.84,1189.48,1187.4,707685900.0
2021-01-15,1197.74,1188.84,1188.84,1194.2,713128700.0
2021-01-18,1200.85,1190.33,1198.79,1191.94,676078200.0
2021-01-19,1191.94,1117.17,1189.91,1131.0,886850500.0
2021-01-20,1142.48,1098.05,1136.5,1134.68,768338900.0
2021-01-21,1164.21,1132.66,1146.86,1164.21,636293700.0
2021-01-22,1175.72,1161.43,1166.77,1166.78,689503400.0
2021-01-25,1172.18,1162.8,1164.2,1166.05,637824000.0
2021-01-26,1166.05,1121.03,1164.97,1136.12,717489900.0
2021-01-27,1136.12,1088.86,1122.41,1097.17,714917500.0
2021-01-28,1052.16,1022.77,1041.71,1023.94,666812100.0
2021-01-29,1076.11,998.33,998.33,1056.61,711837700.0
2021-02-01,1074.52,1035.51,1062.13,1035.51,588446500.0
2021-02-02,1075.53,1029.36,1036.95,1075.53,526221500.0
2021-02-03,1113.24,1075.53,1084.87,1111.29,606731400.0
2021-02-04,1117.88,1098.85,1112.97,1112.19,445476800.0
2021-02-05,1126.91,1112.19,1114.79,1126.91,436892900.0
2021-02-08,1127.06,1075.1,1127.06,1083.18,609698500.0
2021-02-09,1114.93,1078.98,1090.88,1114.93,459794700.0
2021-02-10,1114.93,1078.98,1090.88,1114.93,459794700.0
2021-02-11,1114.93,1078.98,1090.88,1114.93,459794700.0
2021-02-12,1114.93,1078.98,1090.88,1114.93,459794700.0
2021-02-15,1114.93,1078.98,1090.88,1114.93,459794700.0
2021-02-16,1114.93,1078.98,1090.88,1114.93,459794700.0
2021-02-17,1155.78,1114.93,1127.46,1155.78,482046200.0
2021-02-18,1174.38,1148.66,1157.1,1174.38,560699200.0
2021-02-19,1178.18,1157.6,1160.65,1173.5,520714600.0
2021-02-22,1182.67,1169.12,1173.57,1175.04,542637200.0
2021-02-23,1184.32,1168.32,1174.57,1177.64,545038100.0
2021-02-24,1185.58,1154.36,1184.32,1162.01,545511700.0
2021-02-25,1169.97,1155.74,1169.97,1165.43,468526100.0
2021-02-26,1169.28,1148.88,1148.88,1168.47,506960700.0
2021-03-01,1186.82,1174.45,1176.93,1186.17,574423600.0
2021-03-02,1196.16,1181.99,1196.16,1186.61,512197000.0
2021-03-03,1189.18,1180.25,1184.73,1186.95,563365200.0
2021-03-04,1191.9,1159.48,1191.78,1168.52,612855400.0
2021-03-05,1169.56,1155.6,1164.19,1168.69,537313300.0
2021-03-08,1181.25,1164.02,1180.33,1168.27,608624800.0
2021-03-09,1168.27,1150.94,1160.96,1161.97,575592300.0
2021-03-10,1170.59,1154.89,1163.86,1170.08,547558000.0
2021-03-11,1183.73,1170.08,1170.08,1181.73,568292300.0
2021-03-12,1186.52,1178.14,1185.21,1181.56,571414100.0
2021-03-15,1186.06,1178.8,1183.89,1184.56,616698600.0
2021-03-16,1184.91,1171.76,1184.91,1179.9,607821300.0
2021-03-17,1186.09,1176.26,1178.64,1186.09,628147900.0
2021-03-18,1200.94,1186.09,1196.6,1200.94,554147600.0
2021-03-19,1199.67,1191.96,1195.47,1194.05,582011200.0
2021-03-22,1200.21,1189.31,1200.05,1194.43,607716400.0
2021-03-23,1191.47,1177.1,1190.28,1183.45,624727100.0
2021-03-24,1183.45,1154.22,1169.42,1161.81,631818400.0
2021-03-25,1170.76,1154.44,1164.41,1163.1,591235700.0
2021-03-26,1165.76,1137.9,1162.71,1162.21,611213000.0
2021-03-29,1175.77,1165.78,1169.65,1175.68,575362200.0
2021-03-30,1187.29,1172.85,1179.64,1186.36,681706500.0
2021-03-31,1196.45,1186.4,1187.44,1191.44,651568100.0
2021-04-01,1217.26,1191.44,1194.59,1216.1,616140600.0
2021-04-02,1228.29,1221.07,1225.76,1224.45,588762600.0
2021-04-05,1245.28,1228.18,1245.28,1236.05,613466100.0
2021-04-06,1244.63,1231.14,1233.37,1239.96,635565900.0
2021-04-07,1242.38,1232.52,1237.39,1242.38,657493400.0
2021-04-08,1246.4,1232.26,1242.38,1234.89,617181800.0
2021-04-09,1234.98,1227.6,1231.51,1231.66,637649300.0
2021-04-12,1252.45,1231.66,1236.79,1252.45,828755200.0
2021-04-13,1268.02,1247.66,1262.44,1248.33,948996600.0
2021-04-14,1255.87,1233.01,1240.9,1255.87,786635900.0
2021-04-15,1265.87,1247.25,1262.25,1247.25,738699000.0
2021-04-16,1254.61,1227.14,1245.06,1238.71,917754200.0
2021-04-19,1260.58,1233.77,1243.58,1260.58,739537900.0
2021-04-20,1286.32,1261.28,1267.74,1268.28,744607400.0
2021-04-21,1286.32,1261.28,1267.74,1268.28,744607400.0
2021-04-22,1271.98,1227.82,1264.31,1227.82,698613300.0
2021-04-23,1248.53,1216.15,1227.18,1248.53,650003400.0
2021-04-26,1251.25,1214.14,1251.25,1215.77,658568800.0
2021-04-27,1220.96,1204.14,1213.84,1219.75,521704000.0
2021-04-28,1230.91,1217.49,1220.26,1229.55,565094300.0
2021-04-29,1239.39,1231.25,1234.91,1239.39,590035400.0
2021-04-30,1239.39,1231.25,1234.91,1239.39,590035400.0
2021-05-03,1239.39,1231.25,1234.91,1239.39,590035400.0
2021-05-04,1242.8,1212.56,1222.08,1242.2,685755900.0
2021-05-05,1265.93,1242.2,1244.69,1256.43,654569700.0
2021-05-06,1261.49,1246.64,1255.42,1250.57,641117500.0
2021-05-07,1250.5,1231.92,1245.48,1241.81,714688200.0
2021-05-10,1259.58,1236.85,1239.96,1259.58,697146500.0
2021-05-11,1272.55,1256.04,1265.11,1256.04,675426300.0
2021-05-12,1269.09,1249.18,1251.97,1269.09,633464200.0
2021-05-13,1273.49,1261.99,1262.98,1261.99,652466800.0
2021-05-14,1271.45,1259.97,1266.43,1266.36,646009100.0
2021-05-17,1277.83,1258.5,1272.55,1258.7,672713200.0
2021-05-18,1262.22,1249.02,1259.57,1252.68,634400100.0
2021-05-19,1262.71,1250.58,1254.78,1262.49,623892200.0
2021-05-20,1278.22,1255.78,1264.62,1278.22,680615500.0
2021-05-21,1289.03,1268.46,1272.84,1283.93,625629100.0
2021-05-24,1299.83,1283.93,1287.5,1297.98,640625700.0
2021-05-25,1308.58,1297.23,1299.19,1308.58,616066700.0
2021-05-26,1317.3,1304.68,1308.04,1316.7,659595400.0
2021-05-27,1319.67,1299.99,1318.42,1303.57,665777400.0
2021-05-28,1323.09,1300.06,1307.79,1320.46,702181700.0
2021-05-31,1328.05,1307.56,1326.65,1328.05,685028300.0
2021-06-01,1346.34,1328.84,1329.47,1337.78,584817500.0
2021-06-02,1344.98,1330.82,1330.99,1340.78,740763400.0
2021-06-03,1366.0,1340.78,1345.21,1364.28,841507900.0
2021-06-04,1374.05,1360.42,1367.06,1374.05,872452800.0
2021-06-07,1375.74,1347.21,1374.59,1358.78,826169700.0
2021-06-08,1364.48,1318.11,1355.36,1319.88,857967000.0
2021-06-09,1339.14,1312.08,1323.52,1332.9,750693000.0
2021-06-10,1336.71,1317.49,1332.9,1323.58,665592200.0
2021-06-11,1352.47,1322.08,1326.79,1351.74,694619900.0
2021-06-14,1368.53,1352.73,1352.73,1361.72,704021300.0
2021-06-15,1372.72,1356.59,1361.58,1367.36,694197500.0
2021-06-16,1370.14,1350.73,1363.85,1356.52,731329200.0
2021-06-17,1353.84,1337.49,1353.84,1359.92,704236700.0
2021-06-18,1377.77,1359.92,1366.19,1377.77,741785200.0
2021-06-21,1381.74,1367.85,1373.59,1372.63,722673600.0
2021-06-22,1385.98,1372.63,1380.84,1379.97,685249500.0
2021-06-23,1388.33,1372.06,1383.15,1376.87,635671800.0
2021-06-24,1384.71,1372.99,1376.87,1379.72,529135200.0
2021-06-25,1390.12,1372.8,1382.11,1390.12,510070000.0
2021-06-28,1406.02,1390.56,1397.96,1405.81,643843600.0
2021-06-29,1416.34,1405.81,1408.34,1410.04,597483200.0
2021-06-30,1419.61,1408.18,1410.83,1408.55,520397700.0
2021-07-01,1417.27,1402.18,1412.15,1417.08,688259900.0
2021-07-02,1424.28,1415.82,1422.89,1420.27,638260100.0
2021-07-05,1421.52,1394.12,1420.27,1411.13,763287300.0
2021-07-06,1418.99,1354.79,1412.93,1354.79,762108800.0
2021-07-07,1388.55,1334.58,1361.76,1388.55,721213400.0
2021-07-08,1385.75,1363.92,1381.11,1374.68,520186100.0
2021-07-09,1373.51,1335.9,1365.28,1347.14,701591000.0
2021-07-12,1340.65,1270.06,1338.11,1296.3,895935000.0
2021-07-13,1307.73,1278.3,1305.36,1297.54,489817300.0
2021-07-14,1305.37,1264.68,1297.54,1279.91,537526800.0
2021-07-15,1299.18,1270.77,1270.77,1293.92,410860200.0
2021-07-16,1304.37,1296.06,1298.38,1299.31,407835900.0
2021-07-19,1276.55,1237.79,1270.18,1243.51,661312300.0
2021-07-20,1273.29,1225.52,1243.51,1273.29,529526200.0
2021-07-21,1284.33,1266.71,1277.27,1270.79,387700800.0
2021-07-22,1294.16,1266.54,1270.79,1293.67,484899000.0
2021-07-23,1295.63,1268.83,1288.83,1268.83,542390300.0
2021-07-26,1277.33,1254.57,1268.83,1272.71,452370000.0
2021-07-27,1288.35,1276.53,1283.67,1276.93,510647200.0
2021-07-28,1281.17,1271.78,1273.48,1277.07,352981000.0
2021-07-29,1293.6,1282.88,1286.33,1293.6,434028400.0
2021-07-30,1311.97,1296.95,1298.01,1310.05,603387400.0
2021-08-02,1322.35,1304.49,1308.69,1314.22,575155300.0
2021-08-03,1332.44,1315.57,1316.15,1332.44,603630100.0
2021-08-04,1340.76,1328.4,1337.72,1334.74,609611000.0
2021-08-05,1346.62,1326.8,1331.14,1345.55,570804900.0
2021-08-06,1351.85,1341.45,1348.24,1341.45,663742700.0
2021-08-09,1361.12,1334.69,1337.78,1359.86,636278900.0
2021-08-10,1370.35,1358.12,1367.99,1362.43,664188000.0
2021-08-11,1374.03,1357.79,1365.05,1357.79,750543100.0
2021-08-12,1364.26,1353.05,1356.27,1353.05,707595600.0
2021-08-13,1357.41,1336.74,1352.56,1357.05,712033900.0
2021-08-16,1372.33,1357.05,1357.05,1370.96,790657200.0
2021-08-17,1379.7,1359.11,1377.7,1363.09,725626800.0
2021-08-18,1370.5,1355.83,1361.24,1360.94,623257200.0
2021-08-19,1374.85,1352.94,1360.61,1374.85,646885200.0
2021-08-20,1374.85,1317.52,1374.85,1329.43,1162172100.0
2021-08-23,1327.04,1298.86,1322.62,1298.86,747995000.0
2021-08-24,1307.56,1289.16,1304.0,1298.74,634592900.0
2021-08-25,1310.16,1291.7,1300.74,1309.55,469248200.0
2021-08-26,1316.26,1295.77,1313.18,1301.12,489976000.0
2021-08-27,1313.2,1285.16,1301.12,1313.2,622856200.0
2021-08-30,1329.62,1313.2,1323.39,1328.14,619477300.0
2021-08-31,1336.14,1325.69,1332.62,1331.47,700384100.0
2021-09-01,1338.02,1328.26,1328.54,1334.65,656904200.0
2021-09-02,1338.02,1328.26,1328.54,1334.65,656904200.0
2021-09-03,1338.02,1328.26,1328.54,1334.65,656904200.0
2021-09-06,1348.36,1339.8,1340.71,1346.39,871508000.0
2021-09-07,1353.66,1340.32,1349.13,1341.9,829928300.0
2021-09-08,1344.49,1328.35,1343.92,1333.61,580802100.0
2021-09-09,1345.59,1332.67,1333.61,1343.98,563607000.0
2021-09-10,1350.43,1345.07,1348.74,1345.31,530762800.0
2021-09-13,1350.69,1340.5,1348.07,1341.43,719863400.0
2021-09-14,1349.13,1336.84,1343.38,1339.7,670954500.0
2021-09-15,1347.7,1334.97,1338.11,1345.83,622274200.0
2021-09-16,1353.12,1341.23,1351.85,1345.87,547188700.0
2021-09-17,1356.45,1347.13,1347.66,1352.64,773922200.0
2021-09-20,1365.92,1349.18,1361.12,1350.48,820277200.0
2021-09-21,1350.48,1324.82,1335.96,1339.84,787035700.0
2021-09-22,1350.71,1336.63,1339.84,1350.68,706204600.0
2021-09-23,1361.09,1350.43,1357.65,1352.76,937843800.0
